Product ID;Obraz;Nazwa;Indeks;Kategoria;Cena (netto);Cena (brutto);Ilość;Wyświetlany;Pozycja
1400;https://localhost:8080/824/cotton-club--7301.jpg;Cotton Club  7301;30467;Cotton Club;36.19;47;10;0;
1401;https://localhost:8080/826/cotton-club--7303.jpg;Cotton Club  7303;30468;Cotton Club;36.19;47;10;0;
1402;https://localhost:8080/828/cotton-club--7305.jpg;Cotton Club  7305;30470;Cotton Club;36.19;47;10;0;
1403;https://localhost:8080/830/cotton-club--7335.jpg;Cotton Club  7335;30495;Cotton Club;36.19;47;10;0;
1404;https://localhost:8080/832/cotton-club--7337.jpg;Cotton Club  7337;30497;Cotton Club;36.19;47;10;0;
1405;https://localhost:8080/834/cotton-club--7340.jpg;Cotton Club  7340;30499;Cotton Club;36.19;47;10;0;
1406;https://localhost:8080/836/cotton-club--7341.jpg;Cotton Club  7341;30500;Cotton Club;36.19;47;10;0;
1407;https://localhost:8080/838/cotton-club--7350.jpg;Cotton Club  7350;30505;Cotton Club;36.19;47;10;0;
1408;https://localhost:8080/840/cotton-club--7359.jpg;Cotton Club  7359;30513;Cotton Club;36.19;47;10;0;
1409;https://localhost:8080/842/rafia---czerwona-08.jpg;Rafia   czerwona 08;31400;Rafia;23.023;29.9;10;0;
1410;https://localhost:8080/844/rafia---niebieska-07.jpg;Rafia   niebieska 07;31402;Rafia;23.023;29.9;10;0;
1411;https://localhost:8080/846/rafia---zielona-13.jpg;Rafia   zielona 13;31403;Rafia;23.023;29.9;10;0;
1412;https://localhost:8080/848/rafia--ciemny-popiel.jpg;Rafia  ciemny popiel;33126;Rafia;11.319;14.7;10;0;
1413;https://localhost:8080/850/rafia--krem.jpg;Rafia  krem;33124;Rafia;11.319;14.7;10;0;
1414;https://localhost:8080/852/rafia--kremowa-1602.jpg;Rafia  kremowa 1602;32726;Rafia;38.192;49.6;10;0;
1415;https://localhost:8080/854/rafia-bordowa-24.jpg;Rafia bordowa 24;31249;Rafia;23.023;29.9;10;0;
1416;https://localhost:8080/856/rafia-ecru-201.jpg;Rafia ecru 201;30959;Rafia;23.023;29.9;10;0;
1417;https://localhost:8080/858/rafia-kremowa.jpg;Rafia kremowa;33123;Rafia;11.319;14.7;10;0;
1418;https://localhost:8080/860/rafia-kremowa-57.jpg;Rafia kremowa 57;30960;Rafia;23.023;29.9;10;0;
1419;https://localhost:8080/862/rafia-niebieska-1610.jpg;Rafia niebieska 1610;32718;Rafia;38.192;49.6;10;0;
1420;https://localhost:8080/864/rafia-niebieska-1612.jpg;Rafia niebieska 1612;32716;Rafia;38.192;49.6;10;0;
1421;https://localhost:8080/866/sznurek-coral-1901-krem.jpg;Sznurek Coral 1901 krem;32677;Coral;10.626;13.8;10;0;
1422;https://localhost:8080/868/sznurek-coral-1902-czarny.jpg;Sznurek Coral 1902 czarny;32679;Coral;10.626;13.8;10;0;
1423;https://localhost:8080/870/sznurek-coral-1904-rudy.jpg;Sznurek Coral 1904 rudy;32681;Coral;10.626;13.8;10;0;
1424;https://localhost:8080/872/sznurek-coral-1910-granatowy.jpg;Sznurek Coral 1910 granatowy;32675;Coral;10.626;13.8;10;0;
1425;https://localhost:8080/874/sznurek-coral-1913-morski.jpg;Sznurek Coral 1913 morski;32683;Coral;10.626;13.8;10;0;
1426;https://localhost:8080/876/sznurek-coral-1915-pudrowy.jpg;Sznurek Coral 1915 pudrowy;32673;Coral;10.626;13.8;10;0;
1427;https://localhost:8080/878/sznurek-coral-1916-lodowiec.jpg;Sznurek Coral 1916 lodowiec;32674;Coral;10.626;13.8;10;0;
1428;https://localhost:8080/880/sznurek-coral-1918-popiel.jpg;Sznurek Coral 1918 popiel;32684;Coral;10.626;13.8;10;0;
1429;https://localhost:8080/882/sznurek-coral-1919-ecru.jpg;Sznurek Coral 1919 ecru;32676;Coral;10.626;13.8;10;0;
1430;https://localhost:8080/884/sznurek-coral-1920-oliwka.jpg;Sznurek Coral 1920 oliwka;32680;Coral;10.626;13.8;10;0;
1431;https://localhost:8080/886/babylo--nr-20.jpg;Babylo  nr 20;ba 1;KORDONKI MULINA;19.173;24.9;10;0;
1432;https://localhost:8080/888/babylo--nr-20--3371.jpg;Babylo  nr 20  3371;ba13;KORDONKI MULINA;7.7;10;10;0;
1433;https://localhost:8080/890/babylo-10.jpg;Babylo 10;16798;KORDONKI MULINA;23.023;29.9;10;0;
1434;https://localhost:8080/892/babylo-10.jpg;Babylo 10;babylo;KORDONKI MULINA;19.173;24.9;10;0;
1435;https://localhost:8080/894/babylo-10-blanc.jpg;Babylo 10 blanc;27756;KORDONKI MULINA;23.023;29.9;10;0;
1436;https://localhost:8080/896/babylo-20.jpg;Babylo 20;babylo 1;KORDONKI MULINA;19.173;24.9;10;0;
1437;https://localhost:8080/898/babylo-20.jpg;Babylo 20;babylo 2;KORDONKI MULINA;19.173;24.9;10;0;
1438;https://localhost:8080/900/cotto-20--0000.jpg;Cotto 20  0000;25460;KORDONKI MULINA;35.112;45.6;10;0;
1439;https://localhost:8080/902/cotto-20--0400.jpg;Cotto 20  0400;25454;KORDONKI MULINA;35.112;45.6;10;0;
1440;https://localhost:8080/904/cotto-20--1507.jpg;Cotto 20  1507;25457;KORDONKI MULINA;35.112;45.6;10;0;
1441;https://localhost:8080/906/cotto-20--1576.jpg;Cotto 20  1576;25456;KORDONKI MULINA;35.112;45.6;10;0;
1442;https://localhost:8080/908/cotto-20--1582.jpg;Cotto 20  1582;25459;KORDONKI MULINA;42.042;54.6;10;0;
1443;https://localhost:8080/910/cotto-20--1632.jpg;Cotto 20  1632;25453;KORDONKI MULINA;35.112;45.6;10;0;
1444;https://localhost:8080/912/cotto-20--1702.jpg;Cotto 20  1702;25455;KORDONKI MULINA;35.112;45.6;10;0;
1445;https://localhost:8080/914/cotto-20--1753.jpg;Cotto 20  1753;25452;KORDONKI MULINA;35.112;45.6;10;0;
1446;https://localhost:8080/916/cotto-20--1811.jpg;Cotto 20  1811;25458;KORDONKI MULINA;35.112;45.6;10;0;
1447;https://localhost:8080/918/mulina-ariadna--cieniowana.jpg;Mulina Ariadna  cieniowana;1398;MULINA;1.463;1.9;10;0;
1448;https://localhost:8080/920/mulina-dmc.jpg;Mulina DMC;24;MULINA;2.772;3.6;10;0;
1449;https://localhost:8080/922/violet.jpg;Violet;18415;Violet;7.315;9.5;10;0;
1450;https://localhost:8080/924/violet---329.jpg;Violet   329;11035;Violet;7.315;9.5;10;0;
1451;https://localhost:8080/926/violet--4917.jpg;Violet  4917;18419;Violet;6.545;8.5;10;0;
1452;https://localhost:8080/928/violet--5020.jpg;Violet  5020;18416;Violet;7.315;9.5;10;0;
1453;https://localhost:8080/930/violet--6322.jpg;Violet  6322;11034;Violet;6.545;8.5;10;0;
1454;https://localhost:8080/932/violet--6358.jpg;Violet  6358;18417;Violet;6.545;8.5;10;0;
1455;https://localhost:8080/934/violet-1000.jpg;Violet 1000;152841;Violet;7.315;9.5;10;0;
1456;https://localhost:8080/936/violet-5353.jpg;Violet 5353;114861;Violet;6.545;8.5;10;0;
1457;https://localhost:8080/938/violet-melange---377.jpg;Violet Melange   377;18409;Violet;7.392;9.6;10;0;
1458;https://localhost:8080/940/violet-melange---68.jpg;Violet Melange   68;18411;Violet;7.392;9.6;10;0;
1459;https://localhost:8080/942/violet-melange---91.jpg;Violet Melange   91;18405;Violet;7.392;9.6;10;0;
1460;https://localhost:8080/944/kaja-15.jpg;Kaja 15;19363;kaja 15;6.468;8.4;10;0;
1461;https://localhost:8080/946/kaja-15.jpg;Kaja 15;19380;kaja 15;6.468;8.4;10;0;
1462;https://localhost:8080/948/kaja-15----304.jpg;Kaja 15    304;19381;kaja 15;6.468;8.4;10;0;
1463;https://localhost:8080/950/kaja-15----306.jpg;Kaja 15    306;19385;kaja 15;6.468;8.4;10;0;
1464;https://localhost:8080/952/kaja-15----312.jpg;Kaja 15    312;19384;kaja 15;6.468;8.4;10;0;
1465;https://localhost:8080/954/kaja-15----317.jpg;Kaja 15    317;19382;kaja 15;6.468;8.4;10;0;
1466;https://localhost:8080/956/kaja-15----326.jpg;Kaja 15    326;19386;kaja 15;6.468;8.4;10;0;
1467;https://localhost:8080/958/kaja-15----329.jpg;Kaja 15    329;19383;kaja 15;6.468;8.4;10;0;
1468;https://localhost:8080/960/kaja-15---000.jpg;Kaja 15   000;19376;kaja 15;6.468;8.4;10;0;
1469;https://localhost:8080/962/kaja-15---099.jpg;Kaja 15   099;19373;kaja 15;6.468;8.4;10;0;
1470;https://localhost:8080/964/kaja-15---301.jpg;Kaja 15   301;19379;kaja 15;6.468;8.4;10;0;
1471;https://localhost:8080/966/kaja-15---302.jpg;Kaja 15   302;19371;kaja 15;6.468;8.4;10;0;
1472;https://localhost:8080/968/kaja-15---303.jpg;Kaja 15   303;19368;kaja 15;6.468;8.4;10;0;
1473;https://localhost:8080/970/kaja-15---305.jpg;Kaja 15   305;19377;kaja 15;6.468;8.4;10;0;
1474;https://localhost:8080/972/kaja-15---308.jpg;Kaja 15   308;19367;kaja 15;6.468;8.4;10;0;
1475;https://localhost:8080/974/kaja-15---313.jpg;Kaja 15   313;19364;kaja 15;6.468;8.4;10;0;
1476;https://localhost:8080/976/kaja-15---314.jpg;Kaja 15   314;19369;kaja 15;6.468;8.4;10;0;
1477;https://localhost:8080/978/kaja-15---315.jpg;Kaja 15   315;19365;kaja 15;6.468;8.4;10;0;
1478;https://localhost:8080/980/kaja-15---320.jpg;Kaja 15   320;19372;kaja 15;6.468;8.4;10;0;
1479;https://localhost:8080/982/kaja-15---324.jpg;Kaja 15   324;19370;kaja 15;6.468;8.4;10;0;
1480;https://localhost:8080/984/kaja-15---325.jpg;Kaja 15   325;19366;kaja 15;6.468;8.4;10;0;
1481;https://localhost:8080/986/maja-5.jpg;Maja 5;2174;Maja 5;8.778;11.4;10;0;
1482;https://localhost:8080/988/maja-5.jpg;Maja 5;12302;Maja 5;8.778;11.4;10;0;
1483;https://localhost:8080/990/maja-5.jpg;Maja 5;12303;Maja 5;8.778;11.4;10;0;
1484;https://localhost:8080/992/maja-5.jpg;Maja 5;12304;Maja 5;8.778;11.4;10;0;
1485;https://localhost:8080/994/maja-5.jpg;Maja 5;12305;Maja 5;8.778;11.4;10;0;
1486;https://localhost:8080/996/maja-5.jpg;Maja 5;12306;Maja 5;8.778;11.4;10;0;
1487;https://localhost:8080/998/maja-5.jpg;Maja 5;12307;Maja 5;8.778;11.4;10;0;
1488;https://localhost:8080/1000/maja-5.jpg;Maja 5;12309;Maja 5;8.778;11.4;10;0;
1489;https://localhost:8080/1002/maja-5.jpg;Maja 5;12310;Maja 5;8.778;11.4;10;0;
1490;https://localhost:8080/1004/maja-5.jpg;Maja 5;12311;Maja 5;8.778;11.4;10;0;
1491;https://localhost:8080/1006/maja-5.jpg;Maja 5;12312;Maja 5;8.778;11.4;10;0;
1492;https://localhost:8080/1008/maja-5.jpg;Maja 5;12313;Maja 5;8.778;11.4;10;0;
1493;https://localhost:8080/1010/maja-5.jpg;Maja 5;12314;Maja 5;8.778;11.4;10;0;
1494;https://localhost:8080/1012/maja-5.jpg;Maja 5;12315;Maja 5;8.778;11.4;10;0;
1495;https://localhost:8080/1014/maja-5.jpg;Maja 5;12316;Maja 5;8.778;11.4;10;0;
1496;https://localhost:8080/1016/maja-5.jpg;Maja 5;12317;Maja 5;8.778;11.4;10;0;
1497;https://localhost:8080/1018/maja-5--345.jpg;Maja 5  345;12308;Maja 5;8.778;11.4;10;0;
1498;https://localhost:8080/1020/maja-8.jpg;Maja 8;12319;Maja 8;10.318;13.4;10;0;
1499;https://localhost:8080/1022/maja-8.jpg;Maja 8;12321;Maja 8;10.318;13.4;10;0;
1500;https://localhost:8080/1024/maja-8.jpg;Maja 8;12322;Maja 8;10.318;13.4;10;0;
1501;https://localhost:8080/1026/maja-8.jpg;Maja 8;12323;Maja 8;10.318;13.4;10;0;
1502;https://localhost:8080/1028/maja-8.jpg;Maja 8;12326;Maja 8;10.318;13.4;10;0;
1503;https://localhost:8080/1030/maja-8.jpg;Maja 8;12327;Maja 8;10.318;13.4;10;0;
1504;https://localhost:8080/1032/maja-8.jpg;Maja 8;12328;Maja 8;10.318;13.4;10;0;
1505;https://localhost:8080/1034/maja-8.jpg;Maja 8;12329;Maja 8;10.318;13.4;10;0;
1506;https://localhost:8080/1036/maja-8.jpg;Maja 8;12332;Maja 8;10.318;13.4;10;0;
1507;https://localhost:8080/1038/maja-8.jpg;Maja 8;12333;Maja 8;10.318;13.4;10;0;
1508;https://localhost:8080/1040/maja-8.jpg;Maja 8;12334;Maja 8;10.318;13.4;10;0;
1509;https://localhost:8080/1042/maja-8.jpg;Maja 8;12335;Maja 8;10.318;13.4;10;0;
1510;https://localhost:8080/1044/maja-8.jpg;Maja 8;12336;Maja 8;10.318;13.4;10;0;
1511;https://localhost:8080/1046/maja-8.jpg;Maja 8;12337;Maja 8;10.318;13.4;10;0;
1512;https://localhost:8080/1048/maja-8--331.jpg;Maja 8  331;12320;Maja 8;10.318;13.4;10;0;
1513;https://localhost:8080/1050/maja-8--341.jpg;Maja 8  341;12330;Maja 8;10.318;13.4;10;0;
1514;https://localhost:8080/1052/maja-8-360.jpg;Maja 8 360;12331;Maja 8;10.318;13.4;10;0;
1515;https://localhost:8080/1054/anchor-metallic--302.jpg;Anchor Metallic  302;25925;Anchor Metalic;15.246;19.8;10;0;
1516;https://localhost:8080/1056/anchor-metallic--303.jpg;Anchor Metallic  303;23818;Anchor Metalic;15.246;19.8;10;0;
1517;https://localhost:8080/1058/anchor-metallic--308.jpg;Anchor Metallic  308;23828;Anchor Metalic;15.246;19.8;10;0;
1518;https://localhost:8080/1060/anchor-metallic--312.jpg;Anchor Metallic  312;23833;Anchor Metalic;15.246;19.8;10;0;
1519;https://localhost:8080/1062/anchor-metallic--314.jpg;Anchor Metallic  314;23821;Anchor Metalic;15.246;19.8;10;0;
1520;https://localhost:8080/1064/anchor-metallic--316.jpg;Anchor Metallic  316;25926;Anchor Metalic;15.246;19.8;10;0;
1521;https://localhost:8080/1066/anchor-metallic--318.jpg;Anchor Metallic  318;23830;Anchor Metalic;15.246;19.8;10;0;
1522;https://localhost:8080/1068/anchor-metallic--319.jpg;Anchor Metallic  319;23831;Anchor Metalic;15.246;19.8;10;0;
1523;https://localhost:8080/1070/anchor-metallic--326.jpg;Anchor Metallic  326;23822;Anchor Metalic;15.246;19.8;10;0;
1524;https://localhost:8080/1072/anchor-metallic--330.jpg;Anchor Metallic  330;23826;Anchor Metalic;15.246;19.8;10;0;
1525;https://localhost:8080/1074/anchor-metallic--338.jpg;Anchor Metallic  338;25920;Anchor Metalic;15.246;19.8;10;0;
1526;https://localhost:8080/1076/anchor-metallic--340.jpg;Anchor Metallic  340;25927;Anchor Metalic;15.246;19.8;10;0;
1527;https://localhost:8080/1078/anchor-metallic--342.jpg;Anchor Metallic  342;23823;Anchor Metalic;15.246;19.8;10;0;
1528;https://localhost:8080/1080/knitpro-bamboo--zestaw-deluxe.jpg;KnitPro Bamboo- zestaw Deluxe;48921;ZESTAWY UPOMINKOWE;375.76;488;10;0;
1529;https://localhost:8080/1082/knitpro-nova-metal---zestaw-chunky.jpg;KnitPro Nova Metal - zestaw Chunky;4896;ZESTAWY UPOMINKOWE;108.57;141;10;0;
1530;https://localhost:8080/1084/knitpro-nova-metal---zestaw-startowy.jpg;KnitPro Nova Metal - zestaw startowy;4740;ZESTAWY UPOMINKOWE;84.7;110;10;0;
1531;https://localhost:8080/1086/knitpro-symfonie-wood---zestaw-chunky.jpg;KnitPro Symfonie Wood - zestaw Chunky;4894;ZESTAWY UPOMINKOWE;135.52;176;10;0;
1532;https://localhost:8080/1088/knitpro-symfonie-wood---zestaw-startowy.jpg;KnitPro Symfonie Wood - zestaw startowy;4739;ZESTAWY UPOMINKOWE;103.18;134;10;0;
1533;https://localhost:8080/1090/knitpro-symphony-wymienne-knip-zestaw-startowy-13cm.jpg;KnitPro Symphony wymienne. knip. Zestaw startowy 13cm;32991;ZESTAWY UPOMINKOWE;114.345;148.5;10;0;
1534;https://localhost:8080/1092/knitpro-symphony-wymienne-zestaw-deluxe-13cm.jpg;KnitPro Symphony wymienne. Zestaw Deluxe 13cm;32992;ZESTAWY UPOMINKOWE;270.27;351;10;0;
1535;https://localhost:8080/1094/knitpro-zing--druty-wymienne.jpg;KnitPro Zing  druty wymienne;32986;ZESTAWY UPOMINKOWE;239.316;310.8;10;0;
1536;https://localhost:8080/1096/zestaw-do-zrobienia-maskotki.jpg;Zestaw do zrobienia maskotki;31782;ZESTAWY UPOMINKOWE;82.852;107.6;10;0;
1537;https://localhost:8080/1098/symfonie---drewniane-druty--80-cm-7-mm.jpg;Symfonie - drewniane druty  80 cm 7 mm;27094;KNITPRO;36.96;48;10;0;
1538;https://localhost:8080/1100/druty-do-skarpet-bambusowe-nr-10.jpg;Druty do skarpet bambusowe. nr 10;22349;KNITPRO;29.645;38.5;10;0;
1539;https://localhost:8080/1102/druty-do-skarpet-bambusowe-nr-25.jpg;Druty do skarpet bambusowe. nr 2,5;22350;KNITPRO;17.941;23.3;10;0;
1540;https://localhost:8080/1104/druty-do-skarpet-bambusowe-nr-4.jpg;Druty do skarpet bambusowe. nr 4;22342;KNITPRO;20.944;27.2;10;0;
1541;https://localhost:8080/1106/druty-do-skarpet-bambusowe-nr-45.jpg;Druty do skarpet bambusowe. nr 4,5;22343;KNITPRO;20.944;27.2;10;0;
1542;https://localhost:8080/1108/agrafki-do-nabierania-oczek.jpg;Agrafki do nabierania oczek;1162;PRYM;15.169;19.7;10;0;
1543;https://localhost:8080/1110/druty-proste-ergonomiczne-10-mm.jpg;Druty proste ergonomiczne 10 mm.;18440;PRYM;24.948;32.4;10;0;
1544;https://localhost:8080/1112/druty-proste-ergonomiczne-3-mm.jpg;Druty proste ergonomiczne 3 mm.;18433;PRYM;17.325;22.5;10;0;
1545;https://localhost:8080/1114/druty-proste-ergonomiczne-35-mm.jpg;Druty proste ergonomiczne 3,5 mm.;18434;PRYM;20.02;26;10;0;
1546;https://localhost:8080/1116/druty-proste-ergonomiczne-40-mm.jpg;Druty proste ergonomiczne 4,0 mm.;18435;PRYM;20.79;27;10;0;
1547;https://localhost:8080/1118/druty-proste-ergonomiczne-45-mm.jpg;Druty proste ergonomiczne 4,5 mm.;26358;PRYM;20.02;26;10;0;
1548;https://localhost:8080/1120/druty-proste-ergonomiczne-50-mm.jpg;Druty proste ergonomiczne 5,0 mm.;18436;PRYM;22.792;29.6;10;0;
1549;https://localhost:8080/1122/druty-do-skarpet-pony-35.jpg;Druty do skarpet Pony  3,5;27555;PONY;11.704;15.2;10;0;
1550;https://localhost:8080/1124/druty-do-skarpet-pony--4.jpg;Druty do skarpet Pony  4;27557;PONY;12.243;15.9;10;0;
1551;https://localhost:8080/1126/druty-do-skarpet-pony-45.jpg;Druty do skarpet Pony  4,5;27558;PONY;14.245;18.5;10;0;
1552;https://localhost:8080/1128/druty-do-skarpet-pony-25-mm.jpg;Druty do skarpet Pony 2,5 mm;27552;PONY;8.393;10.9;10;0;
1553;https://localhost:8080/1130/druty-do-skarpet-pony-2mm.jpg;Druty do skarpet Pony 2mm;27551;PONY;8.008;10.4;10;0;
1554;https://localhost:8080/1132/druty-do-skarpet-pony-3mm.jpg;Druty do skarpet Pony 3mm;27553;PONY;9.933;12.9;10;0;
1555;https://localhost:8080/1134/druty-do-skarpet-pony-5mm.jpg;Druty do skarpet Pony 5mm;27556;PONY;18.172;23.6;10;0;
1556;https://localhost:8080/1136/druty-do-warkoczy.jpg;Druty do warkoczy;1163;PONY;6.622;8.6;10;0;
1557;https://localhost:8080/1138/druty-do-skarpet-addi-crasy-trio-long--4-mm.jpg;Druty do skarpet Addi Crasy Trio Long  4 mm;30955;ADDI;61.6;80;10;0;
1558;https://localhost:8080/1140/druty-do-skarpet-addi-crasy-trio-long-45-mm.jpg;Druty do skarpet Addi Crasy Trio Long  4,5 mm;30930;ADDI;61.6;80;10;0;
1559;https://localhost:8080/1142/druty-do-skarpet-addi-crasy-trio-long--5-mm.jpg;Druty do skarpet Addi Crasy Trio Long  5 mm;30931;ADDI;61.6;80;10;0;
1560;https://localhost:8080/1144/druty-do-skarpet-addi-crasy-trio-long-55-mm.jpg;Druty do skarpet Addi Crasy Trio Long  5,5 mm;30932;ADDI;68.53;89;10;0;
1561;https://localhost:8080/1146/basix-druty-do-skarpet-20-cm-2-mm.jpg;Basix  druty do skarpet  20 cm. 2 mm;29408;DRUTY POŃCZOSZNICZE;14.861;19.3;10;0;
1562;https://localhost:8080/1148/basix-druty-do-skarpet-20-cm-225-mm.jpg;Basix  druty do skarpet  20 cm. 2,25 mm;29407;DRUTY POŃCZOSZNICZE;14.861;19.3;10;0;
1563;https://localhost:8080/1150/basix-druty-do-skarpet-20-cm-275-mm.jpg;Basix  druty do skarpet  20 cm. 2,75 mm;29405;DRUTY POŃCZOSZNICZE;14.861;19.3;10;0;
1564;https://localhost:8080/1152/basix-druty-do-skarpet-20-cm-3-mm.jpg;Basix  druty do skarpet  20 cm. 3 mm;28816;DRUTY POŃCZOSZNICZE;14.861;19.3;10;0;
1565;https://localhost:8080/1154/basix-druty-do-skarpet-20-cm-325-mm.jpg;Basix  druty do skarpet  20 cm. 3,25 mm;29409;DRUTY POŃCZOSZNICZE;14.861;19.3;10;0;
1566;https://localhost:8080/1156/basix-druty-do-skarpet-20-cm-35-mm.jpg;Basix  druty do skarpet  20 cm. 3,5 mm;28817;DRUTY POŃCZOSZNICZE;14.861;19.3;10;0;
1567;https://localhost:8080/1158/basix-druty-do-skarpet-20-cm-375-mm.jpg;Basix  druty do skarpet  20 cm. 3.75 mm;29406;DRUTY POŃCZOSZNICZE;14.861;19.3;10;0;
1568;https://localhost:8080/1160/basix-druty-do-skarpet-20-cm-4-mm.jpg;Basix  druty do skarpet  20 cm. 4 mm;28818;DRUTY POŃCZOSZNICZE;15.323;19.9;10;0;
1569;https://localhost:8080/1162/basix-druty-do-skarpet-20-cm-45-mm.jpg;Basix  druty do skarpet  20 cm. 4,5 mm;28819;DRUTY POŃCZOSZNICZE;15.323;19.9;10;0;
1570;https://localhost:8080/1164/basix-druty-do-skarpet-20-cm-5-mm.jpg;Basix  druty do skarpet  20 cm. 5 mm;28820;DRUTY POŃCZOSZNICZE;18.711;24.3;10;0;
1571;https://localhost:8080/1166/basix-druty-do-skarpet-20-cm-55-mm.jpg;Basix  druty do skarpet  20 cm. 5,5 mm;28821;DRUTY POŃCZOSZNICZE;20.02;26;10;0;
1572;https://localhost:8080/1168/basix-druty-do-skarpet-20-cm-6-mm.jpg;Basix  druty do skarpet  20 cm. 6 mm;28822;DRUTY POŃCZOSZNICZE;21.791;28.3;10;0;
1573;https://localhost:8080/1170/basix-druty-do-skarpet-20-cm-65-mm.jpg;Basix  druty do skarpet  20 cm. 6,5 mm;30356;DRUTY POŃCZOSZNICZE;19.943;25.9;10;0;
1574;https://localhost:8080/1172/druty-do-skarpet-bambusowe-nr-7.jpg;Druty do skarpet bambusowe nr. 7;13399;DRUTY POŃCZOSZNICZE;15.708;20.4;10;0;
1575;https://localhost:8080/1174/druty-do-skarpet-bambusowe-nr-8.jpg;Druty do skarpet bambusowe nr. 8;13430;DRUTY POŃCZOSZNICZE;17.633;22.9;10;0;
1576;https://localhost:8080/1176/druty-do-skarpet-bambusowe-nr-9.jpg;Druty do skarpet bambusowe nr. 9;13431;DRUTY POŃCZOSZNICZE;18.711;24.3;10;0;
1577;https://localhost:8080/1178/druty-do-skarpet-bambusowe-nr10.jpg;Druty do skarpet bambusowe nr.10;13432;DRUTY POŃCZOSZNICZE;21.329;27.7;10;0;
1578;https://localhost:8080/1180/druty-do-skarpet-bambusowe-nr12.jpg;Druty do skarpet bambusowe nr.12;13433;DRUTY POŃCZOSZNICZE;23.023;29.9;10;0;
1579;https://localhost:8080/1182/druty-do-skarpet-bambusowe-nr3.jpg;Druty do skarpet bambusowe nr.3;19643;DRUTY POŃCZOSZNICZE;12.089;15.7;10;0;
1580;https://localhost:8080/1184/druty-do-skarpet-bambusowe-nr35.jpg;Druty do skarpet bambusowe nr.3,5;26164;DRUTY POŃCZOSZNICZE;12.089;15.7;10;0;
1581;https://localhost:8080/1186/druty-do-skarpet-bambusowe-nr4.jpg;Druty do skarpet bambusowe nr.4;16347;DRUTY POŃCZOSZNICZE;13.475;17.5;10;0;
1582;https://localhost:8080/1188/druty-do-skarpet-bambusowe-nr-7.jpg;Druty do skarpet bambusowe nr. 7;13399;Druty do skarpet bambusowe;15.708;20.4;10;0;
1583;https://localhost:8080/1190/druty-do-skarpet-bambusowe-nr-8.jpg;Druty do skarpet bambusowe nr. 8;13430;Druty do skarpet bambusowe;17.633;22.9;10;0;
1584;https://localhost:8080/1192/druty-do-skarpet-bambusowe-nr-9.jpg;Druty do skarpet bambusowe nr. 9;13431;Druty do skarpet bambusowe;18.711;24.3;10;0;
1585;https://localhost:8080/1194/druty-do-skarpet-bambusowe-nr10.jpg;Druty do skarpet bambusowe nr.10;13432;Druty do skarpet bambusowe;21.329;27.7;10;0;
1586;https://localhost:8080/1196/druty-do-skarpet-bambusowe-nr12.jpg;Druty do skarpet bambusowe nr.12;13433;Druty do skarpet bambusowe;23.023;29.9;10;0;
1587;https://localhost:8080/1198/druty-do-skarpet-bambusowe-nr3.jpg;Druty do skarpet bambusowe nr.3;19643;Druty do skarpet bambusowe;12.089;15.7;10;0;
1588;https://localhost:8080/1200/druty-do-skarpet-bambusowe-nr35.jpg;Druty do skarpet bambusowe nr.3,5;26164;Druty do skarpet bambusowe;12.089;15.7;10;0;
1589;https://localhost:8080/1202/druty-do-skarpet-bambusowe-nr4.jpg;Druty do skarpet bambusowe nr.4;16347;Druty do skarpet bambusowe;13.475;17.5;10;0;
1590;https://localhost:8080/1204/druty-do-skarpet-bambusowe-nr45.jpg;Druty do skarpet bambusowe nr.4,5;16345;Druty do skarpet bambusowe;13.706;17.8;10;0;
1591;https://localhost:8080/1206/druty-do-skarpet-bambusowe-nr5.jpg;Druty do skarpet bambusowe nr.5;16346;Druty do skarpet bambusowe;13.706;17.8;10;0;
1592;https://localhost:8080/1208/druty-do-skarpet-bambusowe-nr6.jpg;Druty do skarpet bambusowe nr.6;16348;Druty do skarpet bambusowe;18.48;24;10;0;
1593;https://localhost:8080/1210/tamborek-bambusowy-15-cm.jpg;Tamborek bambusowy 15 cm;29306;Tamborki;7.469;9.7;10;0;
1594;https://localhost:8080/1212/tamborek-bambusowy-18-cm.jpg;Tamborek bambusowy 18 cm;29308;Tamborki;6.853;8.9;10;0;
1595;https://localhost:8080/1214/tamborek-bambusowy-20-cm.jpg;Tamborek bambusowy 20 cm;29309;Tamborki;8.008;10.4;10;0;
1596;https://localhost:8080/1216/tamborek-bambusowy-24-cm.jpg;Tamborek bambusowy 24 cm;29310;Tamborki;8.393;10.9;10;0;
1597;https://localhost:8080/1218/tamborki-drewniane-13-cm.jpg;Tamborki drewniane 13 cm;19584;Tamborki;23.023;29.9;10;0;
1598;https://localhost:8080/1220/tamborki-drewniane-16-cm.jpg;Tamborki drewniane 16 cm;19585;Tamborki;24.101;31.3;10;0;
1599;https://localhost:8080/1222/tamborki-drewniane-19cm.jpg;Tamborki drewniane 19cm.;19586;Tamborki;26.257;34.1;10;0;
1600;https://localhost:8080/1224/tamborki-drewniane-22-cm.jpg;Tamborki drewniane 22 cm;19587;Tamborki;27.951;36.3;10;0;
1601;https://localhost:8080/1226/tamborki-drewniane-25-cm.jpg;Tamborki drewniane 25 cm;19588;Tamborki;30.184;39.2;10;0;
1602;https://localhost:8080/1228/agrafki---znaczniki-10-sztuk.jpg;Agrafki - znaczniki 10 sztuk;25293;Akcesoria różne;1.925;2.5;10;0;
